findingId,severity,rule,seed,company,quarter,classification,confidence,observation
A07:sai-train-standard-001:MASS:T17,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,17,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6697t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 56422t が発生。"
A07:sai-train-standard-001:MASS:T18,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,18,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 63118t が発生。"
A07:sai-train-standard-001:MASS:T19,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,19,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6654t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 69814t が発生。"
A07:sai-train-standard-001:MASS:T20,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,20,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6650t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 76468t が発生。"
A07:sai-train-standard-001:MASS:T21,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,21,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6570t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 83119t が発生。"
A07:sai-train-standard-001:MASS:T22,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,22,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6559t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 89689t が発生。"
A07:sai-train-standard-001:MASS:T23,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,23,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6484t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 96248t が発生。"
A07:sai-train-standard-001:MASS:T24,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,24,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6471t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 102732t が発生。"
A07:sai-train-standard-001:MASS:T25,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,25,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6465t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 109203t が発生。"
A07:sai-train-standard-001:MASS:T26,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,26,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6450t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 115668t が発生。"
A07:sai-train-standard-001:MASS:T27,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,27,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6388t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 122119t が発生。"
A07:sai-train-standard-001:MASS:T28,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,28,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6377t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 128506t が発生。"
A07:sai-train-standard-001:MASS:T29,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,29,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6332t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 134884t が発生。"
A07:sai-train-standard-001:MASS:T30,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,30,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6316t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 141215t が発生。"
A07:sai-train-standard-001:MASS:T31,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,31,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6228t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 147531t が発生。"
A07:sai-train-standard-001:MASS:T32,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,32,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6213t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 153759t が発生。"
A07:sai-train-standard-001:MASS:T8,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6952t に対し、生産 2718t ＋ 期末在庫 0t しかない。延滞 769t が発生。"
A07:sai-train-standard-001:MASS:T9,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-001,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6952t に対し、生産 2596t ＋ 期末在庫 0t しかない。延滞 5125t が発生。"
A07:sai-train-standard-002:MASS:T10,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6951t に対し、生産 1615t ＋ 期末在庫 0t しかない。延滞 10447t が発生。"
A07:sai-train-standard-002:MASS:T11,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6880t に対し、生産 703t ＋ 期末在庫 0t しかない。延滞 16695t が発生。"
A07:sai-train-standard-002:MASS:T12,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6837t に対し、生産 757t ＋ 期末在庫 0t しかない。延滞 22818t が発生。"
A07:sai-train-standard-002:MASS:T13,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6836t に対し、生産 363t ＋ 期末在庫 0t しかない。延滞 29292t が発生。"
A07:sai-train-standard-002:MASS:T14,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6771t に対し、生産 211t ＋ 期末在庫 0t しかない。延滞 35917t が発生。"
A07:sai-train-standard-002:MASS:T15,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,15,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6669t に対し、生産 140t ＋ 期末在庫 0t しかない。延滞 42548t が発生。"
A07:sai-train-standard-002:MASS:T16,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,16,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 49217t が発生。"
A07:sai-train-standard-002:MASS:T17,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,17,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6697t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 55913t が発生。"
A07:sai-train-standard-002:MASS:T18,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,18,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6697t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 62609t が発生。"
A07:sai-train-standard-002:MASS:T19,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,19,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6655t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 69306t が発生。"
A07:sai-train-standard-002:MASS:T20,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,20,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6648t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 75960t が発生。"
A07:sai-train-standard-002:MASS:T21,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,21,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6621t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 82608t が発生。"
A07:sai-train-standard-002:MASS:T22,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,22,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6504t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 89228t が発生。"
A07:sai-train-standard-002:MASS:T23,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,23,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6425t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 95732t が発生。"
A07:sai-train-standard-002:MASS:T24,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,24,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6476t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 102158t が発生。"
A07:sai-train-standard-002:MASS:T25,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,25,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6459t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 108634t が発生。"
A07:sai-train-standard-002:MASS:T26,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,26,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6446t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 115093t が発生。"
A07:sai-train-standard-002:MASS:T27,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,27,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6381t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 121539t が発生。"
A07:sai-train-standard-002:MASS:T28,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,28,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6372t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 127921t が発生。"
A07:sai-train-standard-002:MASS:T29,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,29,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6367t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 134293t が発生。"
A07:sai-train-standard-002:MASS:T30,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,30,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6336t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 140660t が発生。"
A07:sai-train-standard-002:MASS:T31,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,31,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6193t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 146996t が発生。"
A07:sai-train-standard-002:MASS:T32,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,32,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6183t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 153189t が発生。"
A07:sai-train-standard-002:MASS:T8,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6953t に対し、生産 2648t ＋ 期末在庫 0t しかない。延滞 869t が発生。"
A07:sai-train-standard-002:MASS:T9,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-002,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6953t に対し、生産 2713t ＋ 期末在庫 0t しかない。延滞 5109t が発生。"
A07:sai-train-standard-003:MASS:T10,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6906t に対し、生産 1185t ＋ 期末在庫 0t しかない。延滞 10316t が発生。"
A07:sai-train-standard-003:MASS:T11,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6836t に対し、生産 1025t ＋ 期末在庫 0t しかない。延滞 16197t が発生。"
A07:sai-train-standard-003:MASS:T12,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6835t に対し、生産 1179t ＋ 期末在庫 0t しかない。延滞 21854t が発生。"
A07:sai-train-standard-003:MASS:T13,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6771t に対し、生産 317t ＋ 期末在庫 0t しかない。延滞 28373t が発生。"
A07:sai-train-standard-003:MASS:T14,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6770t に対し、生産 305t ＋ 期末在庫 0t しかない。延滞 34838t が発生。"
A07:sai-train-standard-003:MASS:T15,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,15,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6656t に対し、生産 238t ＋ 期末在庫 0t しかない。延滞 41370t が発生。"
A07:sai-train-standard-003:MASS:T16,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,16,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 48026t が発生。"
A07:sai-train-standard-003:MASS:T17,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,17,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 54722t が発生。"
A07:sai-train-standard-003:MASS:T18,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,18,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 61418t が発生。"
A07:sai-train-standard-003:MASS:T19,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,19,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6567t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 68114t が発生。"
A07:sai-train-standard-003:MASS:T20,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,20,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6649t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 74680t が発生。"
A07:sai-train-standard-003:MASS:T21,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,21,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6621t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 81330t が発生。"
A07:sai-train-standard-003:MASS:T22,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,22,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6565t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 87950t が発生。"
A07:sai-train-standard-003:MASS:T23,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,23,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6493t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 94515t が発生。"
A07:sai-train-standard-003:MASS:T24,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,24,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6491t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 101008t が発生。"
A07:sai-train-standard-003:MASS:T25,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,25,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6482t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 107499t が発生。"
A07:sai-train-standard-003:MASS:T26,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,26,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6459t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 113981t が発生。"
A07:sai-train-standard-003:MASS:T27,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,27,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6395t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 120439t が発生。"
A07:sai-train-standard-003:MASS:T28,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,28,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6386t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 126834t が発生。"
A07:sai-train-standard-003:MASS:T29,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,29,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6340t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 133220t が発生。"
A07:sai-train-standard-003:MASS:T30,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,30,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6332t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 139560t が発生。"
A07:sai-train-standard-003:MASS:T31,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,31,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6257t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 145892t が発生。"
A07:sai-train-standard-003:MASS:T32,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,32,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6228t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 152149t が発生。"
A07:sai-train-standard-003:MASS:T8,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,8,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6952t に対し、生産 3170t ＋ 期末在庫 0t しかない。延滞 327t が発生。"
A07:sai-train-standard-003:MASS:T9,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-003,MASS,9,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6951t に対し、生産 2729t ＋ 期末在庫 0t しかない。延滞 4550t が発生。"
A07:sai-train-standard-004:CONSV:T30,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,CONSV,30,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 11420t に対し、生産 10607t ＋ 期末在庫 0t しかない。延滞 44t が発生。"
A07:sai-train-standard-004:CONSV:T31,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,CONSV,31,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 10988t に対し、生産 10828t ＋ 期末在庫 0t しかない。延滞 310t が発生。"
A07:sai-train-standard-004:CONSV:T32,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,CONSV,32,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 11111t に対し、生産 10828t ＋ 期末在庫 0t しかない。延滞 419t が発生。"
A07:sai-train-standard-004:MASS:T10,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6906t に対し、生産 1118t ＋ 期末在庫 0t しかない。延滞 10760t が発生。"
A07:sai-train-standard-004:MASS:T11,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6880t に対し、生産 760t ＋ 期末在庫 0t しかない。延滞 16906t が発生。"
A07:sai-train-standard-004:MASS:T12,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6836t に対し、生産 618t ＋ 期末在庫 0t しかない。延滞 23169t が発生。"
A07:sai-train-standard-004:MASS:T13,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6835t に対し、生産 260t ＋ 期末在庫 0t しかない。延滞 29745t が発生。"
A07:sai-train-standard-004:MASS:T14,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6771t に対し、生産 229t ＋ 期末在庫 0t しかない。延滞 36352t が発生。"
A07:sai-train-standard-004:MASS:T15,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,15,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6657t に対し、生産 128t ＋ 期末在庫 0t しかない。延滞 42994t が発生。"
A07:sai-train-standard-004:MASS:T16,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,16,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 49650t が発生。"
A07:sai-train-standard-004:MASS:T17,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,17,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 56347t が発生。"
A07:sai-train-standard-004:MASS:T18,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,18,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6696t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 63043t が発生。"
A07:sai-train-standard-004:MASS:T19,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,19,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6654t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 69739t が発生。"
A07:sai-train-standard-004:MASS:T20,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,20,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6654t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 76393t が発生。"
A07:sai-train-standard-004:MASS:T21,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,21,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6632t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 83048t が発生。"
A07:sai-train-standard-004:MASS:T22,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,22,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6612t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 89680t が発生。"
A07:sai-train-standard-004:MASS:T23,P1,A07_SALES_WITHOUT_DELIVERY_CAPABILITY,sai-train-standard-004,MASS,23,STANDARD_AI_DESIGN_WEAKNESS,0.75,"当期成約 6504t に対し、生産 0t ＋ 期末在庫 0t しかない。延滞 96292t が発生。"
